WFA 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  -15 to 15 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
3-4 (s),0.219888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.219888, 
4-5 (s),0.206496,0.031457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237953, 
5-6 (s),0.114305,0.214282,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329210, 
6-7 (s),0.037998,0.377174,0.036752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.451924, 
7-8 (s),0.014638,0.178153,0.229544,0.007475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429810, 
8-9 (s),0.003737,0.031146,0.170367,0.060423,0.000623,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.266607, 
9-10 (s),0.000623,0.017130,0.053571,0.061980,0.013393,0.000623,0.003426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150745, 
10-11 (s),0.000623,0.000934,0.007164,0.021491,0.005918,0.002180,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038932, 
11-12 (s),0.000000,0.000311,0.001246,0.004360,0.003426,0.001246,0.001869,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012770, 
12-13 (s),0.000000,0.000000,0.000000,0.000311,0.000934,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001557, 
13-14 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
14-15 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
15-16 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
16-17 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
17-18 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
18-19 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
19-20 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 0.708564,0.850588,0.499265,0.156040,0.024294,0.004049,0.006229,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.249651, 

All Headings: 
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),84.670728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.670728, 
1-2 (s),0.216774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216774, 
2-3 (s),1.626115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.626115, 
3-4 (s),1.045248,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.046494, 
4-5 (s),1.238352,0.075684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.314035, 
5-6 (s),1.371655,0.851211,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.223800, 
6-7 (s),0.579309,2.097349,0.053882,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.730852, 
7-8 (s),0.300244,1.785581,0.368453,0.013704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.467982, 
8-9 (s),0.120845,0.965204,0.402402,0.112436,0.001869,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.603067, 
9-10 (s),0.045161,0.515772,0.265984,0.147942,0.033014,0.001557,0.003426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.012857, 
10-11 (s),0.024605,0.154482,0.165072,0.120222,0.040489,0.010901,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517018, 
11-12 (s),0.014950,0.037686,0.085339,0.071635,0.047030,0.021179,0.010901,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289343, 
12-13 (s),0.011524,0.006541,0.027720,0.035506,0.029277,0.023982,0.007475,0.003115,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.145450, 
13-14 (s),0.005606,0.000623,0.009344,0.012147,0.012458,0.012458,0.011835,0.011835,0.003115,0.000000,0.000000,0.000000,0.000000,0.000000,0.079421, 
14-15 (s),0.001869,0.000934,0.000934,0.005606,0.007475,0.011212,0.006852,0.004049,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.039244, 
15-16 (s),0.000000,0.000000,0.000000,0.000623,0.002492,0.002492,0.002180,0.000000,0.001869,0.000000,0.000000,0.000000,0.000000,0.000000,0.009655, 
16-17 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.001869,0.000623,0.000311,0.000311,0.002492,0.001246,0.000000,0.000000,0.000000,0.006852, 
17-18 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311, 
18-19 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
19-20 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 91.272985,6.492313,1.380064,0.520133,0.174104,0.085651,0.044850,0.020245,0.005918,0.002492,0.001246,0.000000,0.000000,0.000000,100.000000, 
