WFA 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  -15 to 15 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
10-11 (s),0.612635,1.140243,0.674304,0.249477,0.090011,0.018064,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.785668, 
11-12 (s),0.394304,1.041511,0.827540,0.477152,0.194037,0.048899,0.008721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.992164, 
12-13 (s),0.180333,0.766806,0.851522,0.565917,0.279688,0.086896,0.023048,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.756391, 
13-14 (s),0.118354,0.548164,0.747184,0.530099,0.359421,0.174727,0.058242,0.007475,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,2.543978, 
14-15 (s),0.074438,0.338553,0.560933,0.463136,0.339488,0.208364,0.089700,0.025851,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,2.101709, 
15-16 (s),0.035506,0.169432,0.241379,0.221446,0.254772,0.150745,0.091568,0.035506,0.011212,0.004983,0.000000,0.000000,0.000000,0.000000,1.216550, 
16-17 (s),0.019933,0.069143,0.069143,0.089700,0.114305,0.066652,0.050456,0.037063,0.012147,0.004983,0.001246,0.000000,0.000000,0.000000,0.534771, 
17-18 (s),0.009032,0.032391,0.031769,0.029277,0.055751,0.061357,0.031769,0.028965,0.015884,0.005606,0.008409,0.001557,0.000000,0.000000,0.311768, 
18-19 (s),0.003737,0.014016,0.009655,0.009655,0.013704,0.013081,0.015261,0.007475,0.003115,0.003737,0.004049,0.001557,0.000000,0.000000,0.099043, 
19-20 (s),0.003737,0.003115,0.002492,0.002492,0.003426,0.008409,0.006852,0.008098,0.000623,0.003426,0.004360,0.000000,0.000000,0.000000,0.047030, 
20-21 (s),0.000623,0.000000,0.001869,0.002180,0.001246,0.000623,0.000623,0.000934,0.001869,0.001246,0.001869,0.000000,0.000000,0.000000,0.013081, 
21-22 (s),0.000311,0.000311,0.000311,0.000623,0.000000,0.000000,0.000000,0.000934,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.003115, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311,0.001557,0.000000,0.000000,0.000000,0.000000,0.000000,0.001869, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311,0.001557,0.000000,0.000000,0.000000,0.000000,0.000000,0.001869, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 2.990918,6.405417,4.744107,2.886891,1.779663,0.854637,0.380600,0.155105,0.050145,0.023982,0.019933,0.003115,0.000000,0.000000,20.294513, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  285 to 315 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.003426,0.004360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007786, 
4-5 (s),0.032703,0.052013,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085651, 
5-6 (s),0.097486,0.119599,0.023359,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240756, 
6-7 (s),0.114927,0.157909,0.090634,0.007475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370945, 
7-8 (s),0.116796,0.230789,0.199332,0.053571,0.005918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.606406, 
8-9 (s),0.077241,0.224872,0.180333,0.109633,0.018999,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612324, 
9-10 (s),0.098109,0.217397,0.217708,0.116485,0.046407,0.002492,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.699532, 
10-11 (s),0.080356,0.235150,0.214282,0.135795,0.068832,0.015884,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.752479, 
11-12 (s),0.066963,0.185628,0.203693,0.191546,0.096240,0.034260,0.006852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785182, 
12-13 (s),0.060423,0.113059,0.141090,0.156663,0.075684,0.042047,0.017130,0.002803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.608898, 
13-14 (s),0.042047,0.101223,0.127386,0.096552,0.092191,0.047653,0.027408,0.003737,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.539131, 
14-15 (s),0.027408,0.068209,0.047964,0.052325,0.036129,0.031769,0.023048,0.014638,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.303670, 
15-16 (s),0.013081,0.033949,0.023671,0.016819,0.011524,0.007164,0.009344,0.007786,0.002492,0.000311,0.000000,0.000000,0.000000,0.000000,0.126140, 
16-17 (s),0.012770,0.020868,0.008409,0.004049,0.004672,0.006852,0.007475,0.004672,0.000934,0.000623,0.000000,0.000000,0.000000,0.000000,0.071324, 
17-18 (s),0.009344,0.007475,0.003426,0.001869,0.000311,0.000000,0.000311,0.000623,0.000000,0.000623,0.003115,0.000000,0.000000,0.000000,0.027097, 
18-19 (s),0.002180,0.002180,0.001869,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008409, 
19-20 (s),0.000000,0.001246,0.003115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004360, 
20-21 (s),0.000623,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000934, 
21-22 (s),0.000623,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001246, 
22-23 (s),0.000623,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000934, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 0.857129,1.776860,1.487517,0.945271,0.456907,0.189366,0.094683,0.034260,0.006541,0.001557,0.003115,0.000000,0.000000,0.000000,5.853204, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  315 to 345 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311, 
4-5 (s),0.030834,0.004983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035818, 
5-6 (s),0.127074,0.041424,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168809, 
