WFA 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  -15 to 15 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
15-16 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
16-17 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
17-18 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
18-19 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
19-20 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 2.328450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.328450, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  165 to 195 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
4-5 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
5-6 (s),0.015261,0.004049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019310, 
6-7 (s),0.045161,0.014327,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059800, 
7-8 (s),0.027720,0.016507,0.000934,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045473, 
8-9 (s),0.013081,0.009655,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023048, 
9-10 (s),0.005295,0.007164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012458, 
10-11 (s),0.001869,0.004672,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006852, 
11-12 (s),0.000000,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001246, 
12-13 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
13-14 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
14-15 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
15-16 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
16-17 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
17-18 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
18-19 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
19-20 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 0.108387,0.057619,0.001869,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168187, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  195 to 225 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.007786,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008409, 
4-5 (s),0.067586,0.003737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071324, 
5-6 (s),0.402713,0.094060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496773, 
6-7 (s),0.835015,0.594571,0.003737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.433323, 
7-8 (s),1.252679,1.553234,0.046407,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.852631, 
8-9 (s),1.003513,1.914835,0.159154,0.007164,0.004983,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.090273, 
9-10 (s),0.757774,2.191097,0.636617,0.027720,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.613520, 
10-11 (s),0.515461,1.732945,1.187896,0.176596,0.012147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.625044, 
11-12 (s),0.232347,1.062067,1.227762,0.444137,0.033637,0.002180,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.002442, 
12-13 (s),0.098732,0.579932,0.784559,0.455661,0.101846,0.004672,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.026025, 
13-14 (s),0.032391,0.225495,0.374994,0.258820,0.128320,0.025228,0.002803,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.048674, 
14-15 (s),0.009655,0.046407,0.090322,0.096552,0.056062,0.011524,0.002492,0.003115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316128, 
15-16 (s),0.002180,0.014016,0.025539,0.025228,0.020556,0.007164,0.001869,0.004983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101535, 
16-17 (s),0.000623,0.004672,0.004983,0.005918,0.009967,0.000934,0.001246,0.001557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029900, 
17-18 (s),0.000000,0.000000,0.000000,0.000000,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001246, 
18-19 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
19-20 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 5.218456,10.017691,4.541972,1.497795,0.369076,0.052636,0.009344,0.010278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.717247, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  225 to 255 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.003737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003737, 
4-5 (s),0.045161,0.007786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052948, 
5-6 (s),0.036752,0.033949,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071635, 
6-7 (s),0.094994,0.128009,0.009032,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232970, 
7-8 (s),0.407697,0.585850,0.042358,0.007475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043380, 
8-9 (s),0.974859,2.087071,0.276885,0.017753,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.357191, 
9-10 (s),1.252990,3.630650,1.192567,0.119288,0.007786,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.203593, 
10-11 (s),1.018775,3.540639,2.274879,0.456907,0.061980,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.353802, 
11-12 (s),0.650633,2.734589,2.737704,1.173569,0.263804,0.025851,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.587083, 
12-13 (s),0.342602,1.976504,2.761063,1.964668,0.736283,0.137041,0.019310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.937472, 
13-14 (s),0.203381,1.086049,2.100463,1.821087,1.025004,0.408320,0.077864,0.011835,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,6.734315, 
14-15 (s),0.074127,0.370322,0.885160,1.067985,0.712301,0.489921,0.158843,0.025539,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,3.785444, 
15-16 (s),0.033014,0.146385,0.340111,0.506428,0.346340,0.276262,0.148876,0.038309,0.004672,0.000311,0.000000,0.000000,0.000000,0.000000,1.840709, 
16-17 (s),0.015884,0.097174,0.191546,0.256329,0.328275,0.238887,0.131123,0.081913,0.022113,0.003426,0.000000,0.000000,0.000000,0.000000,1.366672, 
17-18 (s),0.004672,0.026785,0.033949,0.056685,0.075373,0.089700,0.065717,0.029588,0.014950,0.008098,0.000623,0.000000,0.000000,0.000000,0.406139, 
18-19 (s),0.003426,0.013704,0.016507,0.023048,0.022425,0.026162,0.023671,0.011212,0.006229,0.004983,0.000000,0.000000,0.000000,0.000000,0.151368, 
19-20 (s),0.000311,0.002803,0.008098,0.007475,0.009344,0.013081,0.009344,0.008721,0.004672,0.004983,0.000000,0.000000,0.000000,0.000000,0.068832, 
20-21 (s),0.000000,0.001557,0.004983,0.001869,0.001557,0.001557,0.000000,0.000934,0.000000,0.001246,0.000000,0.000000,0.000000,0.000000,0.013704, 
21-22 (s),0.000000,0.000934,0.001246,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002803, 
22-23 (s),0.000000,0.000000,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000623, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 5.163016,16.470760,12.878108,7.482122,3.591095,1.707717,0.635683,0.208053,0.054193,0.023048,0.000623,0.000000,0.000000,0.000000,48.214419, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  255 to 285 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000623, 
4-5 (s),0.015573,0.003426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018999, 
5-6 (s),0.023982,0.015884,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042047, 
6-7 (s),0.114927,0.080044,0.012147,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.207742, 
7-8 (s),0.348209,0.442268,0.091568,0.013081,0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895749, 
8-9 (s),0.536640,0.939665,0.287163,0.047341,0.005918,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.817038, 
9-10 (s),0.580244,1.039331,0.505494,0.165072,0.029900,0.005918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.325958, 
10-11 (s),0.571523,1.095393,0.645027,0.320800,0.112747,0.006852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.752342, 
11-12 (s),0.379666,1.099442,0.792034,0.461267,0.189989,0.051702,0.004672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.978771, 
12-13 (s),0.300556,0.926583,0.837818,0.588342,0.362536,0.142336,0.031146,0.001557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.190873, 
13-14 (s),0.165072,0.578686,0.697663,0.593325,0.415483,0.209922,0.089388,0.019933,0.000623,0.000623,0.000000,0.000000,0.000000,0.000000,2.770718, 
14-15 (s),0.069766,0.287474,0.412680,0.354749,0.271902,0.189054,0.082536,0.029588,0.001557,0.000934,0.000000,0.000000,0.000000,0.000000,1.700242, 
15-16 (s),0.047030,0.158843,0.175039,0.134861,0.175662,0.113993,0.071324,0.035506,0.012458,0.005918,0.000934,0.000000,0.000000,0.000000,0.931567, 
16-17 (s),0.033326,0.114616,0.105584,0.093126,0.119911,0.103715,0.069766,0.037998,0.015884,0.005918,0.003426,0.000000,0.000000,0.000000,0.703269, 
17-18 (s),0.009344,0.030834,0.023671,0.020245,0.032703,0.027408,0.037998,0.021491,0.010278,0.004049,0.010590,0.000934,0.000000,0.000000,0.229544, 
18-19 (s),0.008721,0.025539,0.019310,0.009344,0.011524,0.011524,0.015261,0.013081,0.005606,0.004672,0.001869,0.002180,0.000000,0.000000,0.128632, 
19-20 (s),0.002180,0.005295,0.004360,0.005606,0.000934,0.001557,0.006229,0.004983,0.001557,0.002492,0.001557,0.000000,0.000000,0.000000,0.036752, 
20-21 (s),0.001557,0.004983,0.003737,0.002180,0.000000,0.000000,0.001246,0.000311,0.001557,0.001557,0.000000,0.000000,0.000000,0.000000,0.017130, 
21-22 (s),0.000623,0.000934,0.000623,0.000000,0.000000,0.000000,0.000311,0.000000,0.001246,0.000000,0.000934,0.000000,0.000000,0.000000,0.004672, 
22-23 (s),0.000000,0.001246,0.000311,0.000000,0.000000,0.000000,0.000000,0.000311,0.000623,0.000000,0.000311,0.000000,0.000000,0.000000,0.002803, 
23-24 (s),0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 3.209560,6.850800,4.616410,2.809962,1.729830,0.864292,0.409877,0.164761,0.051390,0.026162,0.019622,0.003115,0.000000,0.000000,20.755781, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  285 to 315 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
3-4 (s),0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000934, 
4-5 (s),0.018376,0.005606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023982, 
5-6 (s),0.052013,0.022425,0.000934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075373, 
6-7 (s),0.113682,0.130189,0.015261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.259132, 
7-8 (s),0.103092,0.267230,0.099978,0.015261,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.485872, 
8-9 (s),0.086585,0.279377,0.214594,0.064472,0.003115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.648141, 
9-10 (s),0.092503,0.275016,0.228921,0.094371,0.021802,0.002180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.714793, 
10-11 (s),0.034260,0.119911,0.176596,0.132369,0.062914,0.013704,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.541000, 
11-12 (s),0.020245,0.055128,0.076307,0.124271,0.097797,0.034883,0.011212,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.421089, 
12-13 (s),0.006229,0.017130,0.050767,0.075995,0.060111,0.033949,0.019622,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265050, 
13-14 (s),0.003426,0.005606,0.011524,0.026162,0.022736,0.014327,0.009967,0.001557,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.095617, 
14-15 (s),0.009967,0.007786,0.000623,0.008409,0.010278,0.007786,0.012458,0.005606,0.000934,0.000311,0.000000,0.000000,0.000000,0.000000,0.064160, 
15-16 (s),0.008721,0.001869,0.000000,0.002180,0.004983,0.002180,0.000934,0.001869,0.000934,0.000311,0.000000,0.000000,0.000000,0.000000,0.023982, 
16-17 (s),0.006541,0.001246,0.000000,0.000623,0.002492,0.000623,0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012770, 
17-18 (s),0.000623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000623,0.000000,0.000000,0.000000,0.001869,0.000000,0.000000,0.000000,0.003115, 
18-19 (s),0.002180,0.002180,0.000311,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004983, 
19-20 (s),0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001246, 
20-21 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
21-22 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
22-23 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
23-24 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
24-25 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
25 +,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
Sum, 0.560622,1.190699,0.875816,0.544115,0.286540,0.109944,0.057308,0.011524,0.001869,0.000934,0.001869,0.000000,0.000000,0.000000,3.641239, 

OrcaFlex (TOWARDS, +CCW) Wave Heading:  315 to 345 deg
foo,0.0-1.0 (m),1.0-2.0 (m),2.0-3.0 (m),3.0-4.0 (m),4.0-5.0 (m),5.0-6.0 (m),6.0-7.0 (m),7.0-8.0 (m),8.0-9.0 (m),9.0-10.0 (m),10.0-11.0 (m),11.0-12.0 (m),12.0-13.0 (m),13 +,Sum,
0-1 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
1-2 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
2-3 (s),0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 
